LineId,Content,EventTemplate,EventId
7223,- 1117842983 2005.06.03 R20-M0-N5-C:J05-U01 2005-06-03-16.56.23.192757 R20-M0-N5-C:J05-U01 RAS KERNEL INFO 141 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7224,- 1117842983 2005.06.03 R20-M0-N5-C:J03-U01 2005-06-03-16.56.23.221213 R20-M0-N5-C:J03-U01 RAS KERNEL INFO 161 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7225,- 1117842983 2005.06.03 R20-M0-N5-C:J05-U11 2005-06-03-16.56.23.264516 R20-M0-N5-C:J05-U11 RAS KERNEL INFO 121 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7226,- 1117842983 2005.06.03 R20-M0-N5-C:J03-U11 2005-06-03-16.56.23.378540 R20-M0-N5-C:J03-U11 RAS KERNEL INFO 222 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7227,- 1117842983 2005.06.03 R20-M0-N5-C:J07-U11 2005-06-03-16.56.23.401029 R20-M0-N5-C:J07-U11 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7228,- 1117842983 2005.06.03 R20-M0-N5-C:J15-U01 2005-06-03-16.56.23.422240 R20-M0-N5-C:J15-U01 RAS KERNEL INFO 181 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7229,- 1117842983 2005.06.03 R20-M0-N5-C:J17-U01 2005-06-03-16.56.23.443423 R20-M0-N5-C:J17-U01 RAS KERNEL INFO 162 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7230,- 1117842983 2005.06.03 R20-M0-N5-C:J11-U01 2005-06-03-16.56.23.465768 R20-M0-N5-C:J11-U01 RAS KERNEL INFO 201 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7231,- 1117842983 2005.06.03 R20-M0-N5-C:J07-U01 2005-06-03-16.56.23.549560 R20-M0-N5-C:J07-U01 RAS KERNEL INFO 162 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7232,- 1117842983 2005.06.03 R20-M0-N5-C:J13-U01 2005-06-03-16.56.23.571212 R20-M0-N5-C:J13-U01 RAS KERNEL INFO 101 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7233,- 1117842983 2005.06.03 R20-M0-N5-C:J09-U01 2005-06-03-16.56.23.596295 R20-M0-N5-C:J09-U01 RAS KERNEL INFO 182 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7234,- 1117842983 2005.06.03 R20-M0-N5-C:J16-U11 2005-06-03-16.56.23.619310 R20-M0-N5-C:J16-U11 RAS KERNEL INFO 222 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7235,- 1117842983 2005.06.03 R20-M0-N5-C:J08-U11 2005-06-03-16.56.23.641466 R20-M0-N5-C:J08-U11 RAS KERNEL INFO 142 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7236,- 1117842983 2005.06.03 R20-M0-N5-C:J14-U11 2005-06-03-16.56.23.664127 R20-M0-N5-C:J14-U11 RAS KERNEL INFO 242 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7237,- 1117842983 2005.06.03 R20-M0-N5-C:J10-U11 2005-06-03-16.56.23.685977 R20-M0-N5-C:J10-U11 RAS KERNEL INFO 141 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7238,- 1117842983 2005.06.03 R20-M0-N5-C:J06-U11 2005-06-03-16.56.23.708196 R20-M0-N5-C:J06-U11 RAS KERNEL INFO 182 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7239,- 1117842983 2005.06.03 R20-M0-N5-C:J12-U11 2005-06-03-16.56.23.885755 R20-M0-N5-C:J12-U11 RAS KERNEL INFO 201 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7240,- 1117842983 2005.06.03 R20-M0-N5-C:J14-U01 2005-06-03-16.56.23.907591 R20-M0-N5-C:J14-U01 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7241,- 1117842983 2005.06.03 R20-M0-N5-C:J16-U01 2005-06-03-16.56.23.929129 R20-M0-N5-C:J16-U01 RAS KERNEL INFO 161 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7242,- 1117842983 2005.06.03 R20-M0-N5-C:J10-U01 2005-06-03-16.56.23.950669 R20-M0-N5-C:J10-U01 RAS KERNEL INFO 162 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7243,- 1117842983 2005.06.03 R20-M0-N5-C:J12-U01 2005-06-03-16.56.23.972576 R20-M0-N5-C:J12-U01 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7244,- 1117842983 2005.06.03 R20-M0-N5-C:J08-U01 2005-06-03-16.56.23.994989 R20-M0-N5-C:J08-U01 RAS KERNEL INFO 141 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7245,- 1117842984 2005.06.03 R20-M0-N5-C:J04-U01 2005-06-03-16.56.24.060802 R20-M0-N5-C:J04-U01 RAS KERNEL INFO 142 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7246,- 1117842984 2005.06.03 R20-M0-N5-C:J06-U01 2005-06-03-16.56.24.082037 R20-M0-N5-C:J06-U01 RAS KERNEL INFO 161 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7247,- 1117842984 2005.06.03 R20-M0-N5-C:J04-U11 2005-06-03-16.56.24.107051 R20-M0-N5-C:J04-U11 RAS KERNEL INFO 222 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7248,- 1117842984 2005.06.03 R20-M0-N5-C:J02-U01 2005-06-03-16.56.24.127776 R20-M0-N5-C:J02-U01 RAS KERNEL INFO 121 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7249,- 1117842984 2005.06.03 R20-M0-N5-C:J02-U11 2005-06-03-16.56.24.148468 R20-M0-N5-C:J02-U11 RAS KERNEL INFO 141 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7250,- 1117842984 2005.06.03 R20-M0-N1-C:J09-U11 2005-06-03-16.56.24.171290 R20-M0-N1-C:J09-U11 RAS KERNEL INFO 142 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7251,- 1117842984 2005.06.03 R20-M0-N1-C:J15-U11 2005-06-03-16.56.24.193485 R20-M0-N1-C:J15-U11 RAS KERNEL INFO 182 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7252,- 1117842984 2005.06.03 R20-M0-N1-C:J11-U11 2005-06-03-16.56.24.214281 R20-M0-N1-C:J11-U11 RAS KERNEL INFO 161 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7253,- 1117842984 2005.06.03 R20-M0-N1-C:J13-U11 2005-06-03-16.56.24.235260 R20-M0-N1-C:J13-U11 RAS KERNEL INFO 161 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7254,- 1117842984 2005.06.03 R20-M0-N1-C:J17-U11 2005-06-03-16.56.24.399355 R20-M0-N1-C:J17-U11 RAS KERNEL INFO 162 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7255,- 1117842984 2005.06.03 R20-M0-N1-C:J05-U01 2005-06-03-16.56.24.421243 R20-M0-N1-C:J05-U01 RAS KERNEL INFO 182 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7256,- 1117842984 2005.06.03 R20-M0-N1-C:J03-U01 2005-06-03-16.56.24.442541 R20-M0-N1-C:J03-U01 RAS KERNEL INFO 161 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7257,- 1117842984 2005.06.03 R20-M0-N1-C:J05-U11 2005-06-03-16.56.24.463854 R20-M0-N1-C:J05-U11 RAS KERNEL INFO 142 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7258,- 1117842984 2005.06.03 R20-M0-N1-C:J03-U11 2005-06-03-16.56.24.485412 R20-M0-N1-C:J03-U11 RAS KERNEL INFO 182 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7259,- 1117842984 2005.06.03 R20-M0-N1-C:J07-U11 2005-06-03-16.56.24.506841 R20-M0-N1-C:J07-U11 RAS KERNEL INFO 142 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7260,- 1117842984 2005.06.03 R20-M0-N1-C:J15-U01 2005-06-03-16.56.24.568038 R20-M0-N1-C:J15-U01 RAS KERNEL INFO 162 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7261,- 1117842984 2005.06.03 R20-M0-N1-C:J17-U01 2005-06-03-16.56.24.589823 R20-M0-N1-C:J17-U01 RAS KERNEL INFO 141 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7262,- 1117842984 2005.06.03 R20-M0-N1-C:J11-U01 2005-06-03-16.56.24.614074 R20-M0-N1-C:J11-U01 RAS KERNEL INFO 161 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7263,- 1117842984 2005.06.03 R20-M0-N1-C:J07-U01 2005-06-03-16.56.24.634783 R20-M0-N1-C:J07-U01 RAS KERNEL INFO 141 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7264,- 1117842984 2005.06.03 R20-M0-N1-C:J13-U01 2005-06-03-16.56.24.655272 R20-M0-N1-C:J13-U01 RAS KERNEL INFO 162 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7265,- 1117842984 2005.06.03 R20-M0-N1-C:J09-U01 2005-06-03-16.56.24.676021 R20-M0-N1-C:J09-U01 RAS KERNEL INFO 162 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7266,- 1117842984 2005.06.03 R20-M0-N1-C:J16-U11 2005-06-03-16.56.24.696607 R20-M0-N1-C:J16-U11 RAS KERNEL INFO 141 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7267,- 1117842984 2005.06.03 R20-M0-N1-C:J08-U11 2005-06-03-16.56.24.725432 R20-M0-N1-C:J08-U11 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7268,- 1117842984 2005.06.03 R20-M0-N1-C:J14-U11 2005-06-03-16.56.24.746226 R20-M0-N1-C:J14-U11 RAS KERNEL INFO 121 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7269,- 1117842984 2005.06.03 R20-M0-N1-C:J10-U11 2005-06-03-16.56.24.826467 R20-M0-N1-C:J10-U11 RAS KERNEL INFO 182 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7270,- 1117842984 2005.06.03 R20-M0-N1-C:J06-U11 2005-06-03-16.56.24.912261 R20-M0-N1-C:J06-U11 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7271,- 1117842984 2005.06.03 R20-M0-N1-C:J12-U11 2005-06-03-16.56.24.934089 R20-M0-N1-C:J12-U11 RAS KERNEL INFO 162 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7272,- 1117842984 2005.06.03 R20-M0-N1-C:J14-U01 2005-06-03-16.56.24.955533 R20-M0-N1-C:J14-U01 RAS KERNEL INFO 121 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7273,- 1117842984 2005.06.03 R20-M0-N1-C:J16-U01 2005-06-03-16.56.24.977178 R20-M0-N1-C:J16-U01 RAS KERNEL INFO 142 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7274,- 1117842984 2005.06.03 R20-M0-N1-C:J10-U01 2005-06-03-16.56.24.997855 R20-M0-N1-C:J10-U01 RAS KERNEL INFO 182 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7275,- 1117842985 2005.06.03 R20-M0-N1-C:J12-U01 2005-06-03-16.56.25.018482 R20-M0-N1-C:J12-U01 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7276,- 1117842985 2005.06.03 R20-M0-N1-C:J08-U01 2005-06-03-16.56.25.078994 R20-M0-N1-C:J08-U01 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7277,- 1117842985 2005.06.03 R20-M0-N1-C:J04-U01 2005-06-03-16.56.25.100393 R20-M0-N1-C:J04-U01 RAS KERNEL INFO 161 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7278,- 1117842985 2005.06.03 R20-M0-N1-C:J06-U01 2005-06-03-16.56.25.124267 R20-M0-N1-C:J06-U01 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7279,- 1117842985 2005.06.03 R20-M0-N1-C:J04-U11 2005-06-03-16.56.25.144554 R20-M0-N1-C:J04-U11 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7280,- 1117842985 2005.06.03 R20-M0-N1-C:J02-U01 2005-06-03-16.56.25.164086 R20-M0-N1-C:J02-U01 RAS KERNEL INFO 181 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7281,- 1117842985 2005.06.03 R20-M0-N1-C:J02-U11 2005-06-03-16.56.25.184543 R20-M0-N1-C:J02-U11 RAS KERNEL INFO 141 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-N<*>-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,8b888850
7282,- 1117842985 2005.06.03 R24-M0-NF-C:J09-U11 2005-06-03-16.56.25.207557 R24-M0-NF-C:J09-U11 RAS KERNEL INFO 202 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-NF-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-NF-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,eb057e21
7283,- 1117842985 2005.06.03 R24-M0-NF-C:J15-U11 2005-06-03-16.56.25.229692 R24-M0-NF-C:J15-U11 RAS KERNEL INFO 182 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-NF-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-NF-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,eb057e21
7284,- 1117842985 2005.06.03 R24-M0-NF-C:J11-U11 2005-06-03-16.56.25.255246 R24-M0-NF-C:J11-U11 RAS KERNEL INFO 121 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-NF-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-NF-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,eb057e21
7285,- 1117842985 2005.06.03 R24-M0-NF-C:J13-U11 2005-06-03-16.56.25.345258 R24-M0-NF-C:J13-U11 RAS KERNEL INFO 141 double-hummer alignment exceptions,- <*> <*>.<*>.<*> R<*>-M<*>-NF-C:J<*>-U<*> <*>-<*>-<*>-<*>.<*>.<*>.<*> R<*>-M<*>-NF-C:J<*>-U<*> RAS KERNEL INFO <*> double-hummer alignment exceptions,eb057e21
